node_id,value
UC-UrAANdrWd64vR3zLT0fLQ,0.011039217616692961
UC-rRskiz3mp5AlvYcqPEHmQ,0.012838503720647413
UC1KjNt2pUsaCNQdkVKUJLTw,0.012963088877511075
UC22rsGyAsk0sOmlPZKF9HxQ,0.03376351130976004
UC2STGn4b0zKr1e8cGM4Opug,0.007588251038754825
UC2tN1-xZ4ObBiHBAayhHMdQ,0.007588251038754825
UC4XGBbOkk_NGMGiHiDP3M4g,0.007588251038754825
UC59VtNg2F77XP5fGaO5yVtQ,0.007588251038754825
UC5FZz_KAjTaVdD0fefT6nGw,0.009426766265066085
UC5uKA6rsPc3eKWUF4R1QH_Q,0.010259041907724887
UC7wqeVwzexXNUb25RqxtoeA,0.0092007023903817
UC8O2JML-lEC2kouY0oUDkGA,0.007588251038754825
UCC9y0X6UIx-Bc2SYkgRvu7A,0.021610711898221904
UCC_aElcADFnfwWadqSxpJgg,0.007588251038754825
UCCeNZPSPnNsl8sbCZq7OLfw,0.0092007023903817
UCDZFtF4fJypJDYa-BhMhLjA,0.007588251038754825
UCDhuIWSGp93rf-Ja447xArw,0.007588251038754825
UCDsxuA1DmIiy0xooLXKeWAA,0.008394476714568262
UCFR4ATSvY4zTEIvJWsgUmYA,0.007588251038754825
UCHoFJ5ycQ3mgzd4GiYahtLA,0.007588251038754825
UCI5HuU0SDQz5_msRGVL_bDg,0.013197235382541656
UCJ6hBGtUmvFpMbst8pexxSQ,0.013197235382541656
UCJeVrW7hE_6XSF0YAVwCs_w,0.007588251038754825
UCKBS6RvtUEBSORckuOkSNhg,0.010813153742008575
UCKm-0tVuXyIxV6r1OLQ51VQ,0.010813153742008575
UCLA3c5qk0bParm3qWX40CJg,0.01645673347270264
UCN_feWTnZG8AW_ci-b-aXzQ,0.007588251038754825
UCOTNpojZReF_AQoECGIgZrQ,0.013197235382541656
UCR6U02YcL6C8fhzJuroiNDw,0.007588251038754825
UCS9oIZevvoVK2JcNoK-SfKQ,0.007588251038754825
UCTKwpfv--NWuM7JbPCIDNhA,0.010006928066195138
UCWnKEM162-YJg8JqYsqCxyw,0.007588251038754825
UCXQxEwK30S3k5SHM5XngIEw,0.01880621972632849
UCYYx44HmZNtlhSOwdbzb-Tg,0.012425605093635451
UC_IEcnNeHc_bwd92Ber-lew,0.1848833363067417
UCaFZ1zRcDTat67SQ-TYzd7Q,0.022963991035725974
UCcfKFiGx5CwOkE27mXRCkPg,0.03103275639145751
UCfBFyQMisjeU-Pddf3TwmJw,0.007588251038754825
UCfK5oVhkM-viGtapoc3EdaA,0.007588251038754825
UCfufnAy7ST0tX5fxWq-tuRg,0.007588251038754825
UChFKUYpAJPhTsRBr04iQpmQ,0.007588251038754825
UChHiq7goGoTL_ujdIuBPHlw,0.016936558278399544
UChubFjR-bnbaLiVqAAIlx_w,0.007588251038754825
UCiMSQqhxnOcLkSDXbF4kt_g,0.007588251038754825
UCiSHch_bbvLK0Pbsfb5k4NA,0.007588251038754825
UCjxEnwZrUj9lCy8Np0LBw3A,0.023981506446961395
UCl4Hy-ZDN_Gl-GLmdpY98dg,0.017796707862216328
UClwHmbmlpeJR82QwL5ro6gw,0.007588251038754825
UCoG2DUkm6xZTmiEN2pma1VQ,0.013500572661386701
UCr9mM_14-a5M0ffmln-rxyg,0.007588251038754825
UCsbxtTxw7V1qzvvwtbxX5bA,0.017675857775528037
UCt3r07eTpYZ004EBvPx19Bg,0.15648492975907888
UCts3wUK0-OmftLmFBekGsEw,0.019739088332472222
UCwumAj5Z6s35CnKuwI0TJFQ,0.010813153742008575
UCxDk1z29ZM4UhgxYjFKOlRw,0.007588251038754825
UCxE2SB315IkYAghruh7QSlg,0.0200860852032657
UCxKeSTnMmMP75sM8IjFLCkQ,0.007588251038754825
UCygA8Pe-WxjzynAtZhOoG2w,0.0092007023903817
